RO_wout20min_mitotic	RO_wout20min_mitotic

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
14	241	118	49	3061.9592	1612	9494	150036	71048	7882
15	153	118	49	2997.9184	1504	7337	146898	73202	5833
16	192	119	49	3133.1633	1844	7848	153525	63169	6004
17	181	123	49	3391.6327	1794	10555	166190	78284	8761
18	153	128	49	3413.4694	1698	9769	167260	84058	8071
19	160	130	49	3025.3265	1557	8080	148241	71948	6523
20	113	133	49	2834.1224	1385	6427	138872	71007	5042
21	203	135	49	3722.1837	1678	9679	182387	100165	8001
22	213	137	49	2907.8163	1701	6258	142483	59134	4557
23	171	138	49	2806.7755	1611	5741	137532	58593	4130
24	240	141	49	2941.9592	1684	7190	144156	61640	5506
25	186	142	49	2782.4694	1528	6840	136341	61469	5312
26	226	143	49	2809.8776	1563	7579	137684	61097	6016
27	119	144	49	3082.7143	1550	9271	151053	75103	7721
28	203	147	49	4222.2653	1754	8813	206891	120945	7059
29	233	150	49	2942.6531	1610	5992	144190	65300	4382
30	176	152	49	3068.6735	1681	9450	150365	67996	7769
31	177	163	49	3528.8776	1647	9734	172915	92212	8087
32	214	164	49	3202.8367	1412	6585	156939	87751	5173
33	180	170	49	3548.4694	1663	8105	173875	92388	6442
34	193	171	49	2893.1224	1517	7468	141763	67430	5951
35	211	174	49	2606.0204	1555	6466	127695	51500	4911
36	172	175	49	2990.898	1548	7395	146554	70702	5847
37	189	178	49	2825.6531	1680	9335	138457	56137	7655

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_3.lif - Series024_Crop001Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
1	106	34	49	1650.7143	1001	3468	80885	31836	2467
2	148	57	49	1883.898	1044	3720	92311	41155	2676
3	68	79	49	1510.3673	956	2970	74008	27164	2014
4	153	82	49	2251.102	1433	3155	110304	40087	1722
5	61	86	49	1520.1837	994	2772	74489	25783	1778
6	180	87	49	2268.6939	1363	5030	111166	44379	3667
7	142	115	49	2129.9796	1137	3727	104369	48656	2590
8	54	117	49	1613.8367	998	3422	79078	30176	2424
9	112	125	49	2254.898	1208	4507	110490	51298	3299
10	76	128	49	1627.0612	1052	2965	79726	28178	1913
11	127	132	49	1239.0816	993	1612	60715	12058	619
12	78	135	49	1724.3878	1022	3762	84495	34417	2740
13	171	142	49	1875.6327	1140	3247	91906	36046	2107
14	33	151	49	1657	1040	2787	81193	30233	1747
15	40	152	49	1938.5714	1045	4106	94990	43785	3061
16	189	166	49	2293.3673	1444	3393	112375	41619	1949
17	196	183	49	1529.7959	989	3017	74960	26499	2028
18	172	184	49	1954.2857	1097	3732	95760	42007	2635
19	1	193	49	1397.449	940	2834	68475	22415	1894
20	37	193	49	1415.551	955	2918	69362	22567	1963
21	23	194	49	1756.898	1112	3943	86088	31600	2831
22	209	197	49	2287.5918	1065	4806	112092	59907	3741
23	156	202	49	1301.5306	950	2004	63775	17225	1054
24	74	208	49	1693.3673	1053	2995	82975	31378	1942
25	82	206	49	1902.7755	970	3924	93236	45706	2954
26	156	209	49	1696.3061	1027	3139	83119	32796	2112
27	11	219	49	1430.7143	1069	2722	70105	17724	1653
28	190	223	49	1883.5102	1128	3709	92292	37020	2581
29	121	227	49	1727.6939	1041	3766	84657	33648	2725
30	161	229	49	1315.5306	990	2000	64461	15951	1010
31	102	231	49	2282.898	1014	5854	111862	62176	4840
32	215	244	49	1742.3265	1028	3497	85374	35002	2469
33	174	254	49	1701.449	949	3514	83371	36870	2565
34	204	253	49	1657.7347	985	3155	81229	32964	2170
35	38	255	49	2091.4286	1104	4648	102480	48384	3544
36	165	254	49	1418.9592	949	2146	69529	23028	1197
37	203	261	49	1930.449	1166	4472	94592	37458	3306
38	193	265	49	1796.3469	1048	3856	88021	36669	2808
39	167	269	49	1706.5102	1025	3256	83619	33394	2231
40	141	277	49	1476.9184	1007	2881	72369	23026	1874
41	184	281	49	1347.7551	980	2078	66040	18020	1098
42	192	285	49	1563.4082	1043	2947	76607	25500	1904
43	19	287	49	2009.3061	1039	4645	98456	47545	3606
44	150	297	49	2042.9796	990	4366	100106	51596	3376
45	174	312	49	1805.6531	995	4161	88477	39722	3166
46	164	315	49	1526.2857	955	2850	74788	27993	1895

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_3.lif - Series026_Crop001Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
1	147	94	49	1158.5306	815	1931	56768	16833	1116
2	147	103	49	1435.449	779	2682	70337	32166	1903
3	104	110	49	1083.0408	693	1907	53069	19112	1214
4	96	115	49	1085.0408	762	2047	53167	15829	1285
5	131	120	49	1168.5714	788	2159	57260	18648	1371
6	186	125	49	1372.3673	883	2533	67246	23979	1650
7	90	133	49	1096.2041	801	1829	53714	14465	1028
8	183	133	49	1324.6939	808	2664	64910	25318	1856
9	128	134	49	1273.1429	854	2137	62384	20538	1283
10	164	135	49	1702.1837	1169	3145	83407	26126	1976
11	97	136	49	1391.6327	887	2385	68190	24727	1498
12	175	137	49	1357.3878	863	2469	66512	24225	1606
13	213	139	49	1121.0816	798	2038	54933	15831	1240
14	155	140	49	1275.5918	931	2534	62504	16885	1603
15	201	144	49	1234.4898	785	2405	60490	22025	1620
16	85	145	49	1236.5714	792	2316	60592	21784	1524
17	101	145	49	1132.7755	869	1676	55506	12925	807
18	213	151	49	1024.0816	753	1793	50180	13283	1040
19	117	154	49	1185.0612	771	2086	58068	20289	1315
20	138	157	49	1192.7551	887	1850	58445	14982	963
21	187	157	49	1457.0612	813	2980	71396	31559	2167
22	128	159	49	1506.8367	874	3147	73835	31009	2273
23	204	159	49	1286.7959	842	2614	63053	21795	1772
24	159	162	49	1276.2857	907	2471	62538	18095	1564
25	178	163	49	1343.1633	940	2684	65815	19755	1744
26	146	167	49	1414.0408	868	2737	69288	26756	1869
27	137	167	49	1231.2449	897	2314	60331	16378	1417
28	89	172	49	1235.3673	771	2600	60533	22754	1829
29	178	172	49	1279.2449	894	2392	62683	18877	1498
30	211	176	49	1296.3469	874	2551	63521	20695	1677
31	142	178	49	1334.8776	734	2976	65409	29443	2242
32	203	181	49	1072.5714	789	1820	52556	13895	1031
33	186	185	49	1242	965	2031	60858	13573	1066
34	178	190	49	1337.4898	895	2579	65537	21682	1684
35	210	195	49	1682.7755	791	3080	82456	43697	2289
36	218	195	49	1145.0612	764	1808	56108	18672	1044
37	193	215	49	1185.8163	782	2471	58105	19787	1689
38	212	220	49	1172.2653	806	2120	57441	17947	1314
39	147	234	49	1128.9388	757	1943	55318	18225	1186
40	194	239	49	995.4082	792	1468	48775	9967	676
41	145	243	49	1222.4694	860	2151	59901	17761	1291
42	196	247	49	1096.7347	756	2071	53740	16696	1315
43	183	247	49	1234.3469	758	2504	60483	23341	1746
44	149	253	49	1126.0408	771	2362	55176	17397	1591

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_4.lif - Series028_Crop001Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
1	137	51	49	1973.6531	943	5417	96709	50502	4474
2	173	55	49	2063.8776	985	5862	101130	52865	4877
3	211	61	49	2294.0408	884	6353	112408	69092	5469
4	139	64	49	2046.0612	891	5494	100257	56598	4603
5	170	64	49	2022.9592	1046	5972	99125	47871	4926
6	157	70	49	2193.3061	1143	6061	107472	51465	4918
7	164	72	49	2204.9184	1108	5787	108041	53749	4679
8	187	78	49	2592.8571	1192	5847	127050	68642	4655
9	83	79	49	2441.9592	1013	7947	119656	70019	6934
10	114	79	49	2641.3673	1003	6980	129427	80280	5977
11	146	85	49	2175.1837	1105	5862	106584	52439	4757
12	103	87	49	1964.2449	957	4417	96248	49355	3460
13	130	89	49	2405.0816	1118	5526	117849	63067	4408
14	54	91	49	2751.2041	1176	6177	134809	77185	5001
15	200	96	49	2212.7755	1002	6083	108426	59328	5081
16	135	96	49	1930.6122	1103	4038	94600	40553	2935
17	193	97	49	2166.1633	1067	5410	106142	53859	4343
18	77	98	49	1968.7551	1060	4175	96469	44529	3115
19	134	105	49	2749.449	1469	5149	134723	62742	3680
20	202	107	49	2060.7959	956	5050	100979	54135	4094
21	81	111	49	2178.6327	954	5941	106753	60007	4987
22	136	112	49	2591.102	1238	6625	126964	66302	5387
23	195	113	49	2392.3878	1065	6849	117227	65042	5784
24	90	114	49	2033.7347	1146	5692	99653	43499	4546
25	171	116	49	2398.0408	1193	6723	117504	59047	5530
26	158	117	49	1900.1633	947	4035	93108	46705	3088
27	71	118	49	2303.7347	1096	7279	112883	59179	6183
28	146	120	49	2347.4082	1077	6533	115023	62250	5456
29	106	120	49	2049.9592	1124	5455	100448	45372	4331
30	221	127	49	2290	1053	6701	112210	60613	5648
31	94	130	49	2348.4898	985	6850	115076	66811	5865
32	106	130	49	2072.8163	1165	4578	101568	44483	3413
33	199	131	49	2293.9184	1083	6365	112402	59335	5282
34	104	143	49	2120.3673	1058	6128	103898	52056	5070
35	71	147	49	2143	927	5443	105007	59584	4516
36	96	147	49	2511.3265	1096	6052	123055	69351	4956
37	105	150	49	2496.7347	1041	7685	122340	71331	6644
38	110	169	49	2449.551	1133	7205	120028	64511	6072
39	108	187	49	2268.3673	1111	7067	111150	56711	5956
40	83	187	49	2342.6735	1046	7289	114791	63537	6243
41	130	189	49	3109.7959	1189	9425	152380	94119	8236
42	101	189	49	2843.4898	1092	8298	139331	85823	7206
43	85	194	49	1961.6939	1036	4157	96123	45359	3121
44	107	200	49	2247.4082	934	4792	110123	64357	3858
45	141	203	49	2210.1429	1061	5074	108297	56308	4013
46	145	210	49	2107.7959	1085	6307	103282	50117	5222
47	92	212	49	2474.7959	1069	8185	121265	68884	7116
48	167	214	49	1635.2653	935	3818	80128	34313	2883
49	93	222	49	2232.5714	1000	7528	109396	60396	6528

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_4.lif - Series030_Crop001Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
1	112	40	49	1375.6531	1061	1901	67407	15418	840
2	180	42	49	1403.551	905	2058	68774	24429	1153
3	137	46	49	1773.0408	1201	3169	86879	28030	1968
4	85	52	49	1789.1633	1275	3263	87669	25194	1988
5	147	55	49	1412.4898	1013	1853	69212	19575	840
6	122	66	49	1970.7959	1071	3645	96569	44090	2574
7	179	71	49	2048.5102	1048	5602	100377	49025	4554
8	66	74	49	2280.3878	1298	4317	111739	48137	3019
9	57	75	49	2074.5306	1192	5178	101652	43244	3986
10	107	75	49	2004.6531	1259	3857	98228	36537	2598
11	119	77	49	1731.2449	1064	3474	84831	32695	2410
12	95	79	49	2103.2449	1135	4138	103059	47444	3003
13	147	80	49	1869.7551	1280	2747	91618	28898	1467
14	104	83	49	2033.2857	990	4466	99631	51121	3476
15	84	91	49	1935.6531	1055	4059	94847	43152	3004
16	93	91	49	2247.2041	1350	4395	110113	43963	3045
17	50	92	49	2292.7143	1188	4421	112343	54131	3233
18	43	98	49	1690.5306	994	3685	82836	34130	2691
19	55	101	49	1911.6735	1188	4230	93672	35460	3042
20	107	102	49	1801.1224	1156	3648	88255	31611	2492
21	73	107	49	1854.0408	1087	3902	90848	37585	2815
22	59	116	49	1552.449	1040	1947	76070	25110	907
23	74	121	49	1663.551	1081	2711	81514	28545	1630
24	42	126	49	1904.9592	1081	4189	93343	40374	3108
25	67	129	49	1596.6939	1237	2001	78238	17625	764
26	84	129	49	1787.4694	1190	3307	87586	29276	2117
27	80	141	49	1965.8163	1045	4922	96325	45120	3877
28	48	147	49	2099.9388	1238	4553	102897	42235	3315
29	39	151	49	1796.5306	923	3936	88030	42803	3013
30	72	153	49	2085.0408	1080	4631	102167	49247	3551
31	106	157	49	2093.9592	1133	5281	102604	47087	4148
32	68	163	49	1738.5714	1144	3115	85190	29134	1971
33	86	168	49	1705.6735	1158	3282	83578	26836	2124
34	114	169	49	1911.4082	1142	3919	93659	37701	2777
35	61	178	49	2236.2041	1345	4857	109574	43669	3512
36	72	179	49	1906.3878	1010	4172	93413	43923	3162

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_4.lif - Series032_Crop001Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
1	93	107	49	1439.7347	896	2160	70547	26643	1264
2	104	107	49	1599.7551	913	3240	78388	33651	2327
3	129	108	49	1380.551	947	2226	67647	21244	1279
4	118	111	49	1755.3673	977	3140	86013	38140	2163
5	197	118	49	1457.2041	875	2585	71403	28528	1710
6	145	130	49	1498.9592	940	2848	73449	27389	1908
7	152	132	49	1725.4694	1038	3007	84548	33686	1969
8	104	143	49	1543.5306	1061	3026	75633	23644	1965
9	161	146	49	1686.9592	991	2659	82661	34102	1668
10	241	150	49	1164.8571	881	1461	57078	13909	580
11	179	154	49	1418.2449	1040	2116	69494	18534	1076
12	194	154	49	1534.1224	869	3082	75172	32591	2213
13	150	155	49	1841.3673	1168	3496	90227	32995	2328
14	200	165	49	1547.6939	1013	3123	75837	26200	2110
15	122	168	49	1744.7143	1135	3294	85491	29876	2159
16	190	167	49	1453.898	1046	2216	71241	19987	1170
17	144	172	49	1679.7143	967	3550	82306	34923	2583
18	124	175	49	1599.2449	955	2570	78363	31568	1615
19	113	178	49	1525.0816	923	2749	74729	29502	1826
20	129	184	49	1485.3469	898	3370	72782	28780	2472
21	195	186	49	1541.0816	997	2987	75513	26660	1990
22	155	191	49	1565.8571	996	3283	76727	27923	2287
23	124	193	49	1384.7551	919	2306	67853	22822	1387
24	144	191	49	1484.6122	1010	2603	72746	23256	1593
25	182	196	49	1416.9796	941	2523	69432	23323	1582
26	135	218	49	1244.6122	915	1685	60986	16151	770

==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_4.lif - Series032_Crop002Batch_BlindDeblur001.tif
count	x-corner	y-corner	area	mean	min	max	area*mean	area*mean-area*min	max-min
1	160	54	49	1280.9184	678	2851	62765	29543	2173
2	151	63	49	1158.5306	799	2009	56768	17617	1210
3	172	63	49	1886.5102	889	4122	92439	48878	3233
4	204	69	49	1358.5918	790	2415	66571	27861	1625
5	183	73	49	1566.2041	837	2958	76744	35731	2121
6	205	88	49	1511.5918	829	2821	74068	33447	1992
7	175	91	49	1873.1429	995	4416	91784	43029	3421
8	131	97	49	1456	844	2734	71344	29988	1890
9	223	96	49	1576.2041	871	3647	77234	34555	2776
10	135	110	49	2939.6327	1294	6855	144042	80636	5561
11	185	111	49	1533.7347	946	2405	75153	28799	1459
12	124	112	49	816.9388	665	1057	40030	7445	392
13	159	115	49	1509.1837	855	2511	73950	32055	1656
14	200	126	49	1613.1633	834	3216	79045	38179	2382
15	124	133	49	1485.3265	761	3246	72781	35492	2485
16	206	133	49	1417.2041	872	3203	69443	26715	2331
17	170	134	49	1544.7959	927	3038	75695	30272	2111
18	134	142	49	1393.1837	840	3208	68266	27106	2368
19	155	142	49	1413.449	705	2624	69259	34714	1919
20	119	145	49	1098.6327	749	1887	53833	17132	1138
21	195	147	49	1631.3061	962	2955	79934	32796	1993
22	132	150	49	1439.4286	919	2719	70532	25501	1800
23	124	152	49	1336.2245	914	2002	65475	20689	1088
24	104	155	49	1358.0408	790	2682	66544	27834	1892
25	163	162	49	1429.6327	822	2660	70052	29774	1838
26	201	162	49	2280.9592	789	4725	111767	73106	3936
27	151	163	49	1470.7755	741	3026	72068	35759	2285
28	104	167	49	1596.6939	760	3541	78238	40998	2781
29	181	174	49	865.2041	725	1190	42395	6870	465
30	159	181	49	1084.0204	791	1767	53117	14358	976
31	140	191	49	1227.3469	736	2451	60140	24076	1715
32	150	194	49	1436.898	778	3207	70408	32286	2429
33	132	213	49	1000.6735	706	1988	49033	14439	1282
