condition	cellID	centromere	CENPC	CENPN	cenpn_norm	cenpc_norm
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series001_Crop005Batch_BlindDeblur001.tif	27	441085	224335	1.3305386808393993	1.7965745357385399
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series001_Crop005Batch_BlindDeblur001.tif	29	272381	89993	0.5337516103362385	1.1094296306131453
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series001_Crop005Batch_BlindDeblur001.tif	30	241767	114630	0.6798745134937497	0.9847363564435416
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	1	243924	154679	0.917406524231874	0.9935219902184105
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	2	427225	260680	1.5461021388602518	1.7401216455578805
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	3	301462	175977	1.043725702356186	1.2278788729900398
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	4	389470	260964	1.5477865527295027	1.5863425063969283
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	5	361241	176376	1.0460921852217884	1.4713635282649056
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	7	292456	231248	1.3715399240722554	1.19119671361291
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	8	341994	194651	1.1544818452941803	1.392968955587622
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	9	402934	192834	1.1437051551518254	1.6411824568581403
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	10	478477	304415	1.8054959436901319	1.9488751468233318
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	11	262567	125709	0.7455844474987855	1.069456422515527
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	12	247322	123637	0.7332953434949554	1.0073623163969012
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	14	350712	155826	0.924209421091137	1.4284780678960627
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	15	278725	186789	1.1078520500827358	1.1352692507651008
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	16	326052	184013	1.0913874976142839	1.3280359126395647
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	17	366720	245566	1.4564604796354021	1.4936799341306943
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	18	382282	229211	1.3594584062847062	1.557065206640898
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	19	276627	179282	1.0633277722078551	1.1267239287161093
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	20	409544	276369	1.6391541430668597	1.6681055163165932
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	21	322221	195795	1.1612669490491907	1.312431942777941
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	22	365181	160995	0.9548669397184527	1.4874114638573874
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	23	334593	215706	1.2793597819740274	1.3628240897703736
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	24	329674	131333	0.778940586937753	1.342788608760369
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	25	582308	397912	2.3600298997934654	2.3717871266464234
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	26	166990	99300	0.5889517507627091	0.6801636458346549
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	2	327345	187622	1.1127926020302217	1.3333024052083664
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	4	474694	300456	1.782014977111385	1.9334666848064894
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	6	264685	101374	0.601252716836041	1.0780832061665109
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	7	272998	254802	1.51123951659456	1.1119427210346076
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	9	223092	195917	1.1619905352887985	0.9086715855832376
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	10	276242	238774	1.416176891607403	1.1251557928777576
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	12	401705	336103	1.993438572876121	1.636176641415714
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	14	504790	436775	2.590527703317042	2.056050103484493
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	15	393921	276571	1.640352212086538	1.6044717859203133
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	18	159800	182076	1.079899083301823	0.6508781999184254
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	19	429723	497791	2.952415719676936	1.750296199646718
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	23	466164	334429	1.9835100207031424	1.8987233115567763
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	24	271218	234880	1.3930814422874633	1.1046926384572935
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	25	302125	234084	1.3883603386257604	1.2305793250960844
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	26	370132	259573	1.5395364833910241	1.5075772834305796
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	27	402638	254184	1.507574137118514	1.6399768251486544
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	28	301359	255645	1.5162393788895545	1.2274593457397796
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	29	211751	162759	0.9653292850190108	0.8624787841735075
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	32	278448	254294	1.5082265509411112	1.1341410075775076
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	36	240287	254276	1.5081197923155953	0.978708197896112
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	37	403427	260405	1.544471104303759	1.6431904853472503
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	40	224045	206647	1.225630538165776	0.9125532309181703
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	41	317793	228973	1.358046820013996	1.2943963440968471
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	42	278459	142844	0.8472127279551704	1.1341858114586034
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop005Batch_BlindDeblur001.tif	43	290550	239769	1.4220782711845317	1.1834334229430443
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	2	311676	156225	0.9265759039567395	1.269481313127504
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	3	232067	122015	0.7236752051290227	0.9452274794772793
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	4	195031	151600	0.8991448682339044	0.7943768849079501
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	5	272659	145311	0.8618445906855995	1.1105619468808383
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	6	329147	123992	0.7354008608315189	1.3406420955478722
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	7	206838	128263	0.7607323102525414	0.8424677416441005
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	8	268601	135172	0.8017098293463939	1.094033387836602
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	9	221221	123998	0.7354364470400242	0.9010508527168585
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	10	200192	114096	0.6767073409367781	0.8153980513020614
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	11	221140	141764	0.8408072104242165	0.9007209332287897
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	12	254892	156782	0.9298794903129814	1.0381955327509842
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	13	274685	117273	0.6955502383403342	1.1188140071626576
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	14	297013	160012	0.9490367325583344	1.2097577396268542
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	15	372945	116944	0.6935989279072936	1.5190348577507957
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	16	280577	165917	0.9840594927623002	1.1428125951095873
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	17	258352	132091	0.7834363112789225	1.052288389895651
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	18	359809	131203	0.7781695524201382	1.4655308775622573
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	19	321396	101748	0.6034709238328714	1.3090716516957588
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	20	347891	249337	1.4788264116809828	1.4169879089350497
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	21	235254	135671	0.8046694156870847	0.9582083857547512
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	22	319151	112057	0.664613961079727	1.2999275868721238
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	23	287440	174043	1.0322550811479776	1.1707661438332428
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	24	315936	135429	0.8032341052773709	1.2868326343518626
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	25	331133	125770	0.7459462406185894	1.3487312326257068
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	26	265865	146868	0.8710792117927247	1.0828894406840561
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	27	227878	126759	0.751812033987213	0.9281653469399934
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	28	257694	147324	0.8737837636391275	1.0496083031901047
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	29	277929	157524	0.9342803180981368	1.1320270790058076
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	30	168859	76484	0.45362926188655633	0.6877762325408348
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	31	249952	188467	1.117804326394718	1.0180745170588879
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	32	298586	126022	0.747440861375812	1.216164694623548
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop001Batch_BlindDeblur001.tif	33	233648	115067	0.6824663756798857	0.95166701911477
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	1	254617	222750	1.3211379907592493	1.0370754357235903
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	3	260243	165079	0.97908928564106	1.0599905843640225
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	11	242360	223052	1.322929163254016	0.9871516929426132
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	13	203344	150730	0.8939848680006359	0.8282363997760469
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	15	142316	216912	1.2865126098835928	0.5796644674567624
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	16	157147	96012	0.5694505085018049	0.6400723184141477
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	20	235292	213504	1.2662996434525826	0.9583631627985366
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	21	308333	192256	1.1402770170658147	1.2558650063544923
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	24	296218	193266	1.1462673621642068	1.2065196409476604
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	26	230723	242941	1.4408915134143334	0.9397532598233972
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	28	126745	134407	0.7971725877619682	0.5162425372256623
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	29	192648	206106	1.222421848365548	0.7846707350305683
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	31	252759	224854	1.3336168878751078	1.029507652898506
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	32	312980	172723	1.0244261152768117	1.2747926095774016
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	33	152505	220848	1.3098571626630693	0.6211650805917364
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	34	221999	156153	0.9261488694546759	0.9042197090343587
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	39	251751	184958	1.0969923254538687	1.0254019881580945
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	40	211521	190181	1.1279701199577319	0.8615419757505961
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	41	239537	220081	1.305308059009142	0.9756533878214009
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	42	168019	168498	0.99936749345433	0.6843548452571584
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	44	249239	260470	1.5448566215625663	1.0151704109478625
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	45	209997	207548	1.2309744004763217	0.8553346016787834
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	46	218537	233937	1.3874884765173805	0.8901187057294927
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop002Batch_BlindDeblur001.tif	47	211114	180646	1.0714177036080599	0.8598842321500529
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	2	158499	88420	0.5244220926730991	0.6455791227088267
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	3	189976	141196	0.8374383826857148	0.7737874650043979
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	5	123238	102454	0.607658234366995	0.5019582453163136
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	6	97727	105215	0.6240338213141837	0.39804989889504355
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	7	175749	184637	1.0950884632988351	0.7158397544271798
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	8	113240	95820	0.5683117498296353	0.46123559048036605
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	9	119933	66801	0.3961990523937536	0.48849671558708707
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	10	89199	64879	0.38479960360255594	0.36331467180552957
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	12	154880	118151	0.7007576868516098	0.6308386458283212
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	13	149694	80365	0.4766476077547343	0.6097156524317194
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	17	53839	60984	0.3616982232478656	0.2192905594831546
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	18	190150	131294	0.7787092765824686	0.7744961809417309
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	19	166189	62018	0.3678309131802789	0.6769011086748635
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	20	95855	98371	0.5834418194791385	0.39042509294856487
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	21	87461	94746	0.5619418185071867	0.35623565859239925
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	22	156441	91775	0.5443207142623124	0.6371967238638196
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	27	274411	188839	1.1200106713220466	1.117697983215363
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	28	118498	36743	0.21792400985170415	0.48265184564414
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	30	219604	146097	0.8665063839997937	0.8944646821957816
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	31	123973	73059	0.43331546786478115	0.5049519591895304
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	34	130807	89271	0.5294694032461008	0.5327873885902971
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	35	171001	123168	0.7305136881967911	0.6965007701142094
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	36	127566	87620	0.5196772648723925	0.5195865359874459
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	37	111454	65574	0.3889216727544198	0.45396106942245423
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	39	155299	69259	0.4107775358114247	0.6325452663900597
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	40	94398	94177	0.5585670597339341	0.3844906152434263
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	44	131405	87227	0.5173463682152953	0.5352230904898666
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	45	126177	109191	0.6476156154836956	0.5139290277290811
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	47	189726	113814	0.675034789137029	0.7727691949794943
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop003Batch_BlindDeblur001.tif	48	193293	117531	0.6970804453060621	0.7872978716948198
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	1	279497	144556	0.8573666594486826	1.1384136686020034
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	2	317862	198980	1.180157294730754	1.2946773866237204
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	3	287041	173536	1.02924804652928	1.1691409848734966
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	4	271339	229288	1.3599150959605242	1.105185481149347
